aspect count
1
18
2
3
2
2
7
2
8
4
2
18
5
3
2
6
8
6
4
8
4
1
5
4
6
5
2
12
7
7
3
3
7
5
3
3
2
3
2
5
5
7
4
5
4
6
1
5
4
2
4
5
2
4
9
0
7
2
4
10
5
2
5
6
3
5
10
11
1
7
14
3
3
4
9
2
7
3
4
2
4
6
4
22
2
5
3
12
3
7
5
4
3
6
4
4
4
2
5
3
5
3
2
6
4
6
6
3
4
3
4
2
7
3
8
5
10
14
2
8
3
1
7
5
2
5
3
9
7
9
2
3
5
4
3
3
6
2
1
2
4
4
9
5
2
3
4
8
2
18
3
5
2
7
4
5
3
7
4
3
1
2
3
7
4
12
8
6
2
12
1
3
3
6
3
4
2
1
1
3
4
3
7
4
11
6
6
6
2
3
6
4
4
3
3
10
1
3
2
5
5
3
7
2
10
3
3
3
3
14
10
12
4
4
10
3
4
6
3
3
2
2
2
1
2
5
3
1
3
4
8
3
4
2
5
4
4
9
2
4
7
2
6
1
1
10
2
5
4
3
5
4
4
0
7
4
3
6
3
11
16
4
3
3
6
4
3
1
3
3
4
4
3
3
1
1
2
3
5
2
8
8
2
2
5
1
7
5
3
6
23
1
2
3
1
5
13
2
3
8
2
5
4
2
7
8
1
2
3
3
2
6
7
5
4
6
5
3
2
5
15
6
1
17
3
17
2
4
19
4
2
17
2
5
6
2
7
49
2
4
4
1
1
3
13
2
1
12
4
4
4
3
2
2
2
2
2
7
3
4
2
6
2
3
9
7
2
5
2
3
6
7
3
4
5
10
3
5
2
2
12
10
1
3
3
3
6
1
4
2
14
3
3
2
5
3
4
7
1
2
2
4
5
1
4
7
3
5
0
3
21
2
2
3
2
2
5
1
5
10
4
8
2
7
6
3
4
8
2
36
6
4
3
6
3
4
6
4
4
1
2
6
3
2
2
8
8
2
3
2
1
4
8
3
3
6
3
9
2
8
3
7
0
7
3
1
1
2
5
5
4
9
18
9
7
2
8
5
19
2
4
5
3
4
2
2
2
5
2
7
5
2
5
4
6
6
4
4
4
3
14
4
3
3
6
4
1
4
5
5
4
1
88
1
1
5
2
5
4
2
5
6
6
2
1
3
4
0
1
3
7
9
12
2
2
2
2
5
17
2
5
7
2
1
7
5
2
4
6
6
24
6
8
3
3
5
4
2
2
5
6
4
5
4
2
3
9
6
11
3
3
4
2
16
2
3
3
2
4
6
9
7
3
4
3
2
7
2
3
6
4
1
4
3
20
5
2
3
4
6
4
14
4
3
5
3
6
4
5
4
2
25
5
4
6
2
3
2
6
3
9
8
8
2
3
2
3
3
18
3
3
3
9
7
3
2
22
2
13
5
8
4
3
2
15
7
4
2
3
3
9
2
2
2
3
0
3
2
5
2
3
3
1
7
9
7
3
3
2
3
5
3
4
9
4
6
2
1
10
1
3
3
3
13
10
3
3
2
5
2
5
2
6
8
8
5
2
3
7
5
6
4
2
6
2
5
12
11
2
16
3
3
8
4
3
2
3
3
2
2
3
5
6
3
4
3
3
7
5
7
2
6
14
6
3
7
5
10
4
5
5
2
4
1
7
4
3
2
4
2
2
20
3
5
3
2
3
2
3
3
3
7
5
7
13
2
3
2
3
21
3
3
5
3
1
2
1
8
1
9
3
9
21
8
3
8
7
19
18
7
3
4
2
6
5
2
9
7
4
49
3
2
2
2
1
3
2
5
3
8
9
9
2
6
5
3
3
15
3
7
4
3
3
2
4
5
6
3
2
4
3
5
3
2
5
3
2
1
2
3
7
6
4
3
4
13
4
5
3
2
3
5
4
3
3
19
5
4
3
4
1
4
2
4
1
3
3
2
11
8
10
9
2
3
5
5
4
2
3
8
4
15
3
2
5
5
2
1
5
2
8
9
12
5
3
3
7
3
12
7
8
4
4
5
10
4
5
15
9
5
3
12
6
6
17
7
1
4
6
2
4
47
2
3
4
17
7
6
4
10
2
4
9
3
3
3
2
1
4
16
4
25
20
3
6
2
3
7
3
5
1
6
15
9
0
11
7
3
10
2
6
3
4
2
18
5
4
5
3
7
6
2
3
10
3
5
3
11
1
6
2
3
7
2
7
2
5
3
24
2
4
3
4
5
84
4
8
3
2
6
4
2
8
3
1
3
7
9
2
2
2
3
6
11
2
4
2
5
7
3
3
3
8
4
2
12
4
1
8
3
9
4
16
9
2
5
2
1
2
13
8
6
5
2
11
3
5
6
9
3
5
5
4
2
2
3
1
5
1
2
13
4
2
7
2
17
4
7
20
2
3
3
2
10
4
8
3
0
2
8
2
3
2
4
9
2
31
3
4
4
1
2
4
1
6
2
4
3
4
9
2
1
2
7
11
3
3
3
5
3
4
8
12
4
3
6
3
3
5
6
7
2
4
2
2
2
14
4
3
3
2
2
6
6
2
2
6
2
8
3
2
1
4
1
2
4
3
4
7
3
19
8
3
2
6
1
4
6
5
5
2
3
1
3
7
6
3
5
6
2
5
1
4
4
4
3
7
7
4
3
5
2
3
3
6
3
4
5
3
5
14
4
3
2
3
4
1
2
1
4
8
4
3
7
3
8
2
2
3
3
4
3
5
3
6
7
1
3
3
4
2
4
14
7
14
3
5
11
6
4
3
2
4
12
3
10
8
6
11
9
7
2
6
4
3
8
1
8
2
23
4
3
4
4
3
3
2
5
18
6
11
10
12
19
3
3
8
17
3
6
4
6
3
3
7
5
3
13
4
5
4
2
4
3
17
2
7
4
2
1
14
3
2
9
7
15
12
5
2
7
3
2
8
4
8
2
4
6
4
5
3
10
8
6
3
4
7
6
3
7
7
3
7
3
5
6
25
3
2
3
6
5
2
4
2
14
3
3
2
6
5
4
6
2
3
3
6
2
2
13
10
2
5
3
4
2
6
4
2
7
4
10
5
3
3
1
3
3
2
10
2
5
3
4
2
3
6
8
3
13
14
3
6
6
2
2
5
3
3
4
4
3
2
3
3
10
3
3
4
4
6
5
13
4
4
5
3
5
3
4
4
2
3
10
6
3
5
3
7
5
6
6
4
2
3
6
7
2
4
2
4
2
8
2
17
5
4
4
11
19
5
4
6
6
9
4
6
4
1
3
2
3
2
6
6
3
3
33
4
6
3
9
3
5
6
4
4
3
4
14
7
15
1
4
5
8
1
5
10
3
4
1
2
2
5
1
7
3
2
6
9
6
4
1
4
4
3
3
4
5
7
5
3
3
21
2
4
3
11
3
3
15
1
5
3
9
1
3
1
2
3
3
5
3
2
3
4
4
5
12
2
7
2
3
7
6
5
4
3
4
9
14
9
11
2
3
1
5
8
6
2
10
3
11
3
1
6
3
4
10
13
4
4
3
4
10
3
2
9
16
11
8
9
4
4
2
5
2
4
1
3
2
16
3
6
3
3
6
4
5
4
1
4
3
4
6
2
2
1
2
2
2
4
3
3
4
3
3
1
2
4
3
2
8
7
5
3
5
24
3
4
4
3
5
4
8
9
4
9
12
2
2
2
4
17
3
2
4
4
2
3
3
4
5
2
4
2
8
3
8
9
6
2
6
4
0
5
7
1
1
14
3
3
10
1
1
2
2
2
2
3
8
6
3
8
20
8
11
12
5
9
2
2
6
1
4
3
10
5
3
4
6
4
4
2
3
4
8
4
2
4
5
2
4
8
5
4
3
3
14
2
1
3
1
3
3
6
2
2
7
6
14
3
2
5
14
2
3
6
3
3
4
4
4
3
3
4
3
14
2
18
11
5
5
3
3
4
6
20
7
6
5
2
6
5
2
4
3
6
12
6
7
4
9
4
10
4
10
6
1
4
4
17
3
23
6
5
3
5
5
2
6
14
2
4
11
8
19
6
12
4
6
6
9
2
5
16
3
7
2
2
5
3
3
2
2
6
10
4
5
2
10
5
8
5
12
3
7
2
8
3
7
5
10
3
4
3
2
5
7
7
6
2
3
5
4
6
3
4
9
15
16
15
16
5
4
5
6
6
8
6
5
7
4
13
3
2
3
3
4
2
7
3
18
3
4
4
2
4
3
3
5
2
4
1
3
8
2
8
5
4
2
3
3
4
4
7
1
12
5
4
3
5
8
2
6
3
5
5
1
6
5
5
3
3
2
4
5
3
9
3
2
5
2
1
7
12
2
11
3
20
16
5
2
5
5
5
8
3
9
4
10
2
6
7
4
4
4
2
2
7
6
9
4
7
2
5
6
6
10
3
2
3
9
10
4
6
1
3
9
4
3
4
4
13
13
6
7
1
10
6
0
2
5
8
4
3
3
9
6
3
12
4
2
4
13
12
6
3
2
1
4
3
9
13
1
6
72
7
2
2
12
15
2
4
9
10
3
20
6
4
5
3
3
9
3
4
2
7
3
9
12
2
6
3
13
1
1
5
2
3
8
4
28
4
2
4
8
3
6
2
3
12
4
3
3
7
3
5
3
3
1
5
5
2
7
2
5
2
2
4
4
2
4
1
4
1
10
3
8
4
7
1
2
12
8
2
21
8
5
15
5
6
6
2
6
3
7
3
4
5
5
10
5
2
6
13
9
9
4
5
13
1
8
4
4
20
11
9
4
5
6
4
5
16
5
4
3
1
6
11
6
1
8
3
3
4
1
4
5
4
6
3
3
5
25
4
2
14
5
13
5
2
3
2
2
6
21
3
2
9
5
3
6
5
11
9
4
9
22
9
8
4
4
5
6
3
3
2
2
3
8
5
6
5
6
3
3
2
5
4
6
2
11
2
4
11
3
13
8
3
4
2
3
3
3
2
8
4
6
2
2
3
3
3
12
7
2
5
16
4
4
9
22
4
9
3
3
4
1
2
5
6
3
3
2
8
1
3
2
7
3
3
6
4
8
3
7
2
3
6
4
5
8
3
6
3
10
5
3
2
16
5
5
11
7
3
6
6
5
2
5
18
3
3
16
2
5
3
3
5
23
3
8
1
5
5
6
8
5
11
10
10
7
17
6
13
1
2
4
4
3
4
9
3
9
1
5
2
3
3
1
2
3
4
3
2
2
3
5
2
5
4
3
18
8
4
4
2
9
4
3
1
3
10
3
2
2
9
15
2
4
5
4
5
2
5
6
1
7
2
6
2
4
2
4
2
5
2
2
2
2
5
8
4
11
3
2
4
12
3
6
4
3
6
3
2
11
9
10
7
10
8
4
9
3
4
2
15
2
13
3
3
6
3
3
2
3
37
20
5
3
3
5
3
3
3
5
6
4
3
11
14
5
16
3
3
2
3
7
6
1
5
8
2
13
8
15
1
5
3
5
3
6
3
3
2
6
4
7
5
9
7
5
2
5
5
10
4
3
5
4
3
2
12
12
3
3
5
10
6
2
5
2
6
0
6
10
4
12
5
3
3
4
3
5
2
4
5
3
5
10
3
4
8
1
4
4
1
8
7
2
3
1
2
19
1
8
2
5
2
3
1
1
4
22
4
4
5
2
4
5
1
3
2
5
14
0
3
3
5
3
2
2
2
6
6
8
11
2
23
4
6
5
9
4
2
1
7
15
4
2
2
3
25
5
9
2
1
5
3
5
2
5
4
13
3
19
2
3
1
9
9
11
4
8
15
4
3
5
4
3
8
2
5
7
5
1
5
8
4
7
2
5
3
0
3
3
5
5
4
2
4
8
3
3
1
9
6
5
7
4
5
3
4
6
4
3
3
3
4
7
4
4
3
7
18
5
3
6
2
6
4
3
4
2
4
9
3
20
8
3
2
6
10
8
5
8
3
6
2
5
3
2
5
12
3
2
8
8
11
4
6
9
2
1
4
5
16
2
5
2
4
3
3
4
6
6
2
4
4
2
2
4
7
5
3
11
5
7
4
11
5
6
26
2
8
6
84
4
4
3
2
17
8
5
3
9
5
18
6
5
15
4
12
6
3
3
3
4
6
0
6
19
3
4
6
4
7
5
2
5
9
2
9
2
8
1
4
2
3
3
30
5
7
4
3
27
5
3
34
3
6
1
2
6
7
4
5
4
1
1
2
3
13
5
4
17
5
22
11
3
7
4
5
4
20
2
3
2
3
11
6
12
4
7
4
8
19
6
3
5
1
26
3
2
3
3
2
3
1
2
5
4
2
4
3
9
2
3
5
26
2
4
9
11
3
2
2
6
4
6
3
15
12
10
5
7
11
3
10
2
7
13
14
19
2
5
5
3
14
3
6
3
11
1
2
8
6
2
6
7
3
3
17
7
14
3
14
3
5
7
14
7
19
5
6
1
14
14
4
13
2
8
10
9
3
3
5
5
5
11
26
7
7
2
1
3
5
4
13
7
5
6
2
4
9
22
5
11
5
4
2
11
6
8
5
3
16
13
6
2
6
6
2
2
4
6
11
5
13
6
2
10
13
4
16
4
5
22
9
3
4
7
5
10
17
2
2
20
3
1
4
8
14
1
7
15
2
24
5
6
16
5
5
89
10
2
3
3
5
23
30
9
18
6
5
4
17
14
14
8
12
13
5
4
4
2
4
4
9
12
24
8
2
4
2
5
20
3
9
8
2
4
6
9
4
33
4
3
9
3
2
5
11
9
11
9
3
6
12
5
3
4
4
7
8
4
2
17
4
10
60
5
14
4
4
9
10
24
10
5
7
4
4
12
41
14
11
2
6
2
7
2
8
3
7
19
4
6
7
9
5
12
2
5
6
12
3
3
8
11
5
13
4
5
4
7
5
8
3
11
10
10
4
2
11
2
3
7
4
3
5
17
2
2
3
9
7
4
3
18
2
3
3
8
8
19
12
8
3
1
8
3
1
2
31
2
22
11
5
2
8
6
9
13
4
3
8
2
3
2
20
5
7
3
7
8
14
3
11
5
6
2
5
2
2
8
3
3
2
3
2
3
18
4
4
2
8
2
5
4
1
11
1
2
3
5
4
7
4
2
3
5
7
3
3
6
3
5
10
3
6
3
2
6
4
20
1
2
9
20
10
19
5
6
5
1
2
2
6
5
14
5
2
1
8
1
32
2
7
5
1
9
4
2
9
7
4
3
3
2
23
3
5
4
22
2
2
3
2
5
2
13
5
3
5
13
9
1
4
6
13
2
4
15
5
2
6
1
6
2
11
2
13
14
2
3
16
4
3
8
2
5
6
6
3
2
11
5
5
11
4
3
2
8
4
25
11
2
1
3
7
2
8
12
7
5
19
3
6
1
6
3
1
1
4
4
4
6
2
11
24
5
11
12
5
10
5
4
6
3
2
1
4
12
7
4
8
3
7
4
37
4
5
6
5
22
4
2
3
9
8
4
3
8
2
5
12
15
9
25
11
19
10
3
10
17
2
2
3
10
4
37
6
6
3
1
9
5
12
8
10
5
5
13
2
2
8
5
2
20
2
2
3
14
5
6
8
2
4
12
5
6
5
11
3
7
2
2
19
8
10
2
3
2
1
4
4
3
1
10
4
15
6
4
12
2
4
2
4
12
6
5
7
7
11
8
11
16
1
3
7
3
3
2
3
4
6
4
6
18
6
15
28
3
3
4
3
9
11
2
4
5
11
5
6
7
3
2
4
4
13
5
3
12
7
3
9
12
1
2
0
13
4
7
2
8
3
2
3
5
2
4
0
6
5
10
0
4
5
8
6
5
7
3
6
4
3
10
3
8
16
10
2
3
10
9
23
6
5
5
12
11
3
2
2
10
28
2
4
2
3
4
10
7
2
4
5
5
2
4
6
5
24
7
6
3
3
2
4
3
8
5
5
14
6
3
3
13
6
6
6
4
4
3
12
10
3
2
3
31
3
3
3
4
5
5
3
8
3
10
5
2
7
6
4
4
6
3
9
3
3
5
2
2
5
8
5
3
1
11
15
6
4
12
33
4
3
4
13
7
17
3
3
3
4
6
3
6
2
6
8
3
3
4
8
20
3
13
5
4
6
11
4
13
6
2
2
14
6
5
14
11
2
6
10
2
4
9
13
2
2
3
6
8
6
26
5
21
10
5
2
4
6
19
15
3
3
8
6
13
6
8
5
6
9
3
4
8
2
3
41
10
6
7
2
7
7
9
8
11
0
0
6
44
2
8
5
2
2
9
4
3
10
5
4
4
6
8
6
10
3
6
2
2
3
10
2
9
6
7
3
8
4
9
5
3
4
6
1
3
3
10
7
6
8
10
6
6
4
1
5
6
3
4
5
4
5
4
12
1
3
6
5
7
17
10
3
6
3
10
2
9
5
9
6
4
13
10
2
10
2
3
7
14
4
39
5
0
2
2
3
8
3
2
5
11
3
11
4
4
3
5
3
2
4
4
3
7
3
3
6
2
5
8
3
15
9
15
3
11
1
7
8
2
3
3
2
3
10
5
12
7
8
24
4
16
19
6
8
11
3
11
3
3
1
4
2
2
12
11
3
2
6
8
5
2
4
2
8
6
5
6
3
1
4
3
11
8
3
3
1
5
6
4
11
6
3
6
3
27
12
3
3
2
5
8
8
10
26
9
4
2
2
2
2
3
3
9
3
5
4
14
2
3
2
2
5
3
7
3
7
10
8
9
8
5
23
5
3
3
5
4
4
3
5
3
2
7
2
7
4
9
7
4
28
3
5
2
2
1
1
19
2
3
23
4
7
1
2
2
28
4
5
5
7
5
7
4
5
11
7
2
36
3
3
11
2
3
3
5
1
5
4
4
2
3
4
4
6
8
1
2
3
12
3
12
13
1
6
6
2
12
5
4
3
9
4
4
3
4
5
4
2
3
5
6
2
5
8
4
7
17
3
4
7
2
4
4
4
10
2
6
10
2
5
8
3
27
2
8
9
11
21
3
7
7
5
10
12
3
3
2
4
1
3
9
5
3
3
6
8
3
3
5
2
10
5
3
8
2
8
6
5
1
3
2
4
1
3
30
5
4
18
13
4
2
2
12
5
2
3
1
7
20
3
15
10
2
3
27
10
10
11
4
7
4
3
12
5
6
4
6
15
3
4
2
18
6
8
8
2
5
2
3
6
8
22
9
7
5
3
2
3
6
5
2
10
4
5
6
3
3
14
3
13
3
7
3
3
0
7
6
2
4
6
5
9
3
2
2
3
1
2
3
1
2
1
6
2
6
6
15
3
3
3
1
3
9
4
7
6
1
3
7
7
6
4
4
5
2
6
3
3
5
14
5
6
7
19
4
5
10
14
6
4
6
4
13
5
4
8
3
3
4
8
13
8
11
8
8
11
4
16
5
12
17
11
5
15
2
7
8
7
7
11
2
3
7
6
1
2
9
6
9
11
7
6
32
9
3
3
14
3
6
5
6
12
7
13
8
3
4
6
3
7
16
7
2
4
26
9
4
3
3
2
5
3
1
5
10
2
3
3
7
5
7
2
4
3
2
2
3
13
2
8
4
6
10
2
4
12
5
1
6
16
4
3
21
7
5
4
3
3
7
18
6
8
7
10
10
5
4
17
28
2
4
16
2
2
5
3
5
9
3
4
4
3
0
4
1
3
17
1
2
2
15
2
3
10
5
11
21
3
5
7
10
2
5
7
47
7
2
7
6
10
2
3
7
14
6
6
3
7
1
10
6
2
3
2
3
2
7
19
6
7
23
3
8
7
4
19
4
3
5
4
2
5
15
1
2
5
9
5
4
2
4
4
8
1
5
2
13
3
11
2
3
5
2
7
13
5
8
6
3
7
7
5
7
3
14
3
2
6
9
26
5
2
7
4
13
33
10
3
10
14
3
13
4
0
7
2
1
6
6
6
2
9
1
7
2
2
7
2
5
1
16
12
7
11
7
8
22
4
5
10
18
9
9
3
7
5
4
9
5
3
4
9
5
10
13
6
5
3
3
4
2
4
0
7
4
6
2
4
14
9
3
13
7
8
2
8
6
3
2
10
3
8
16
18
0
4
7
4
5
4
54
3
4
4
14
7
17
5
2
3
4
4
4
2
5
4
5
6
1
9
10
6
2
2
5
4
20
4
5
6
7
6
8
7
1
3
10
6
2
3
6
2
5
10
9
2
4
16
2
3
5
4
2
18
6
8
3
3
2
8
3
6
7
2
7
5
4
3
3
3
2
1
5
7
2
6
20
51
2
3
4
10
3
5
4
8
1
4
11
3
1
5
3
8
4
17
1
8
3
2
5
9
3
4
13
9
4
3
3
15
11
3
3
6
4
4
0
1
5
15
7
7
12
2
3
13
6
6
11
8
10
5
11
7
4
16
3
3
9
3
5
3
6
15
9
7
3
2
4
0
4
5
7
18
5
7
7
22
4
4
5
5
5
2
3
4
4
3
1
8
5
14
3
10
2
6
22
7
7
6
3
8
3
4
3
6
8
7
9
24
6
1
4
6
3
3
9
0
7
3
12
13
8
6
21
9
8
1
4
8
3
19
3
3
6
9
17
9
9
8
2
4
2
10
2
10
7
6
3
3
2
3
2
2
7
11
2
15
8
3
2
5
6
3
3
6
6
2
2
3
10
3
1
47
5
3
4
6
4
1
3
7
4
4
3
2
2
6
2
4
5
3
10
1
4
2
9
3
4
2
11
3
4
4
10
5
15
4
3
7
31
5
4
5
2
12
5
5
6
7
3
4
14
7
3
2
7
17
3
5
4
2
4
3
7
1
5
6
7
4
4
6
5
4
12
8
6
9
4
1
3
1
8
2
4
3
21
3
12
5
10
1
4
4
3
5
2
4
4
2
7
10
3
21
2
17
12
9
2
5
9
4
4
3
8
2
3
14
3
11
4
4
4
3
15
4
5
6
6
4
6
2
12
6
2
11
14
5
12
4
9
5
9
3
1
3
4
6
3
3
8
5
2
2
2
2
11
3
8
6
22
6
16
4
12
2
9
11
6
6
6
2
11
1
3
6
4
2
1
2
27
19
5
8
16
4
6
5
5
3
4
17
4
2
4
6
4
2
7
3
3
2
25
4
9
5
8
7
5
13
14
5
10
9
3
5
2
4
2
6
14
4
3
3
2
1
0
5
5
6
5
6
3
8
2
4
17
2
4
7
4
5
3
6
3
5
45
17
2
4
12
4
25
9
4
3
5
3
12
2
2
11
12
13
10
2
11
17
2
3
9
7
5
5
4
5
5
5
6
4
3
8
4
2
2
6
4
3
7
5
6
3
4
4
2
3
1
9
2
6
3
7
12
4
1
5
2
9
13
7
6
4
4
3
9
1
3
4
10
3
8
4
0
6
7
3
3
20
3
13
6
13
4
3
2
4
5
2
3
17
5
4
13
7
8
3
3
2
3
3
6
4
7
3
4
3
7
8
2
5
3
5
4
3
9
5
2
4
2
11
12
11
3
9
1
2
5
2
4
4
3
3
3
8
6
8
1
6
4
23
6
6
0
6
4
12
1
3
1
6
1
3
9
3
4
8
5
11
2
9
2
10
5
7
3
2
2
5
8
6
5
4
8
4
6
14
2
7
3
2
15
4
18
4
2
5
6
11
4
4
8
25
6
7
5
7
7
15
5
5
8
3
7
5
10
5
5
3
5
3
4
1
18
4
8
4
3
2
7
6
7
5
2
3
7
9
3
5
5
1
1
4
3
5
2
3
10
4
3
5
8
3
1
5
3
9
4
8
10
9
13
9
3
3
5
2
2
4
3
2
2
18
4
2
3
4
2
3
3
12
8
6
3
9
12
10
6
3
9
6
3
7
3
9
2
15
9
5
14
10
3
2
3
6
10
3
5
2
3
5
3
16
7
5
3
7
5
5
5
2
4
7
12
10
4
3
3
8
7
8
2
3
5
2
4
13
21
0
5
1
4
2
3
5
6
2
10
6
4
10
4
2
13
4
14
4
9
4
0
5
3
3
2
3
3
3
2
5
5
3
12
3
5
4
2
2
3
7
12
5
3
2
2
3
3
5
6
3
3
4
2
4
3
3
2
2
9
5
4
3
6
2
4
2
4
1
3
10
2
3
3
5
2
3
3
4
8
4
3
2
4
6
3
3
5
4
1
0
3
8
2
9
5
4
3
4
3
5
2
5
17
4
8
1
9
4
4
2
3
1
1
2
4
2
2
3
5
5
3
14
5
4
2
5
1
3
4
5
2
6
0
3
5
6
3
1
6
3
3
3
3
2
4
2
11
4
2
4
9
3
17
4
9
5
4
5
5
4
4
1
2
3
2
9
2
2
2
2
2
10
3
9
3
5
6
2
2
4
1
3
6
2
2
10
12
3
12
2
7
4
6
11
10
6
3
23
9
7
2
4
2
3
2
4
3
2
3
1
5
2
6
1
6
7
7
9
5
6
2
10
8
5
2
6
4
5
5
4
11
5
11
5
11
1
7
4
6
4
15
12
3
4
4
1
2
6
2
13
11
3
7
12
3
3
6
14
11
6
5
6
14
4
8
9
20
2
5
12
4
18
2
4
17
2
4
3
3
7
7
8
4
10
5
3
6
18
10
14
8
5
4
31
21
4
5
6
5
6
10
4
3
18
4
10
4
34
2
7
10
2
4
9
6
4
2
3
2
5
3
3
9
13
5
7
5
12
3
4
3
3
7
5
3
4
4
4
1
6
3
6
5
8
7
7
11
3
14
9
6
8
1
17
13
9
5
9
46
4
3
2
3
2
4
4
2
1
3
29
1
7
2
3
3
1
4
3
13
8
5
3
18
4
4
5
5
4
13
8
5
5
4
2
6
3
3
4
4
1
3
17
5
2
18
7
6
8
10
10
7
8
9
4
1
9
13
1
4
13
2
2
6
2
3
5
10
2
3
3
18
8
4
4
2
11
12
10
3
7
3
7
8
15
6
16
11
7
8
18
27
11
7
3
9
16
12
2
2
3
9
1
7
8
3
12
17
2
4
6
9
3
7
4
16
10
4
0
2
16
2
1
8
9
8
10
17
8
18
4
3
21
20
4
9
3
4
6
5
2
7
4
4
3
7
4
2
12
5
5
8
18
3
10
14
3
4
10
8
5
2
8
8
5
4
6
3
6
16
7
9
4
2
3
2
3
6
5
4
5
14
2
13
1
9
22
3
5
3
4
1
15
6
14
6
13
15
8
7
3
7
4
7
7
6
3
8
34
8
8
5
6
18
3
9
1
7
3
8
6
5
7
35
11
9
4
3
1
0
2
10
2
2
6
2
2
2
5
7
3
1
1
1
9
4
1
2
3
2
4
1
13
13
3
4
2
2
6
4
6
4
4
2
4
3
3
8
5
4
1
5
3
4
6
0
8
5
6
3
3
8
4
2
2
6
5
12
4
3
3
3
5
1
3
8
4
0
5
5
4
1
2
3
5
3
5
3
2
2
6
6
7
9
5
6
1
7
6
3
7
2
7
3
3
2
9
9
2
4
5
12
6
3
13
4
3
5
2
4
4
7
9
12
2
7
4
6
2
3
4
7
5
6
3
6
4
3
4
3
4
2
3
5
6
7
8
4
1
2
8
3
3
3
11
8
3
2
6
6
15
3
2
12
2
10
3
2
15
4
10
4
2
6
13
10
9
5
3
15
4
3
4
9
2
3
4
6
17
7
5
8
2
7
1
10
2
6
5
6
8
3
8
16
5
3
3
14
13
5
6
3
3
13
3
3
6
2
4
9
6
3
12
1
5
7
7
9
2
9
4
2
1
9
2
16
7
9
8
4
4
2
4
3
2
11
4
8
2
15
5
2
5
6
1
11
4
2
12
1
10
2
3
5
9
1
2
3
18
4
0
3
5
5
4
3
3
18
2
3
5
5
5
5
13
11
10
6
1
4
4
6
4
3
2
3
5
16
2
3
10
20
2
3
10
1
2
8
2
3
4
5
3
4
4
4
4
9
3
10
3
11
7
7
2
6
6
12
2
1
4
1
2
4
11
2
2
5
8
7
5
3
1
2
8
3
29
4
3
7
3
7
4
4
10
2
3
3
4
1
5
13
10
5
6
2
2
10
12
3
4
3
3
3
5
3
4
13
4
3
9
7
6
3
3
3
4
7
5
10
6
8
2
6
2
4
13
2
3
6
3
3
7
8
15
8
3
10
7
4
2
7
7
3
6
4
4
3
6
2
4
3
9
7
6
6
7
3
3
2
11
5
4
7
17
15
11
3
3
3
4
3
3
10
4
3
4
